"","n","allee","allee.f","initial.slope","slope.after.thresh"
"407",545,FALSE,"without Allee effect",0.833359501137731,1.94016513042947
"408",546,TRUE,"with Allee effect",0.843961440673987,2.01540319500177
"409",547,FALSE,"without Allee effect",1.06804724365061,1.98317043621609
"410",548,TRUE,"with Allee effect",0.699989944577643,1.94311804836254
"411",549,FALSE,"without Allee effect",1.13799752662404,2.01160473112747
"412",550,TRUE,"with Allee effect",0.703753011638558,2.38342114006235
"413",551,FALSE,"without Allee effect",1.20753246299439,1.90482223154324
"414",552,TRUE,"with Allee effect",0.459111793659022,0.761914068522958
"415",554,TRUE,"with Allee effect",0.95373635987213,2.22592313853461
"416",555,FALSE,"without Allee effect",0.916996779752652,2.035589607527
"417",556,TRUE,"with Allee effect",0.857024166236501,2.16369127936261
"418",559,FALSE,"without Allee effect",0.870424485351221,1.65045884755425
"419",560,TRUE,"with Allee effect",0.190894883408909,3.3426967148687
"420",562,TRUE,"with Allee effect",0.999197924379762,2.72903755947513
"421",564,TRUE,"with Allee effect",0.859041815548555,2.50918137746747
"422",565,FALSE,"without Allee effect",0.719892080807226,1.5505277411473
"423",566,TRUE,"with Allee effect",0.734080796674591,1.57830005137691
"424",568,TRUE,"with Allee effect",0.63888765449869,2.75039367027892
"425",569,FALSE,"without Allee effect",1.2290113450818,2.40745812791914
"426",570,TRUE,"with Allee effect",0.706538546336515,3.48109517031668
"427",571,FALSE,"without Allee effect",0.775132273783439,1.92063927195137
"428",572,TRUE,"with Allee effect",0.404031856560342,1.91621237304003
"429",574,TRUE,"with Allee effect",0.788969223028121,1.88983260434409
"430",575,FALSE,"without Allee effect",0.985676056917792,1.91253815020871
"431",576,TRUE,"with Allee effect",0.705106738186822,1.77069567654895
"432",578,TRUE,"with Allee effect",0.722597776814607,3.146227120756
"433",579,FALSE,"without Allee effect",0.736965594166114,1.57401513412567
"434",580,TRUE,"with Allee effect",0.97226216349265,2.54727608703242
"435",581,FALSE,"without Allee effect",1.24217664310475,1.82351821962926
"436",582,TRUE,"with Allee effect",0.430736092090925,8.0392914173943
"437",584,TRUE,"with Allee effect",0.479868393331631,7.27357858055081
"438",585,FALSE,"without Allee effect",1.21362532107278,1.95836215662441
"439",586,TRUE,"with Allee effect",0.541534011406951,1.59620055980059
"440",587,FALSE,"without Allee effect",0.882582739535443,1.81345782101437
"441",588,TRUE,"with Allee effect",0.362026366751876,4.84489106812721
"442",589,FALSE,"without Allee effect",1.05155759028966,2.11808870031076
"443",590,TRUE,"with Allee effect",0.240478330833773,8.58729066308337
"444",591,FALSE,"without Allee effect",0.652076696579772,1.68894318636117
"445",592,TRUE,"with Allee effect",0.30934167854761,5.180426666181
"446",596,TRUE,"with Allee effect",0.685737216505399,2.5253835398807
"447",597,FALSE,"without Allee effect",0.678071905112652,1.59313893691328
"448",598,TRUE,"with Allee effect",0.772954868738869,1.76115217683794
"449",599,FALSE,"without Allee effect",0.476438043942969,1.78154795534757
"450",600,TRUE,"with Allee effect",0.643239193607724,1.91936514453397
"451",601,FALSE,"without Allee effect",0.678843168709208,1.89996198524205
"452",602,TRUE,"with Allee effect",0.587997877195003,1.73672976127297
"453",605,FALSE,"without Allee effect",0.962245029667132,1.71963740855435
"454",606,TRUE,"with Allee effect",1.12726050953785,2.20372179282041
"455",607,FALSE,"without Allee effect",1.02164041779886,1.98139638630081
"456",608,TRUE,"with Allee effect",0.579739137774036,2.83298645123696
"457",610,TRUE,"with Allee effect",0.964157907467278,2.96737005105811
"458",611,FALSE,"without Allee effect",1.02725238125021,1.77202784380599
"459",612,TRUE,"with Allee effect",1.06854021096461,1.9950025023132
"460",613,FALSE,"without Allee effect",1.06413033741973,1.72914651720816
"461",614,TRUE,"with Allee effect",0.887525270741578,1.42652191128906
"462",616,TRUE,"with Allee effect",0.630701976915292,3.36345598962347
"463",617,FALSE,"without Allee effect",0.781985683979852,1.72626003615963
"464",618,TRUE,"with Allee effect",0.643105339755465,1.94553261087276
"465",620,TRUE,"with Allee effect",0.524300406515259,3.10844610622307
"466",621,FALSE,"without Allee effect",0.722466024471192,1.50576212270109
"467",622,TRUE,"with Allee effect",0.843774120747301,1.67690160516607
"468",624,TRUE,"with Allee effect",1.07067262541651,2.34934608640408
"469",626,TRUE,"with Allee effect",0.503211823371449,2.51313058501688
"470",628,TRUE,"with Allee effect",0.444639738571388,2.66889961975612
"471",629,FALSE,"without Allee effect",0.866733469136447,1.55237823453531
"472",630,TRUE,"with Allee effect",0.718427058876263,1.77073499448417
"473",631,FALSE,"without Allee effect",1.06413033741968,1.74725889975928
"474",632,TRUE,"with Allee effect",0.397783085798225,8.09021172045586
"475",633,FALSE,"without Allee effect",1.15624883986562,2.06739475801175
"476",634,TRUE,"with Allee effect",0.887916679906384,2.3168482504341
"477",635,FALSE,"without Allee effect",0.920162831802481,1.60717379536266
"478",636,TRUE,"with Allee effect",0.460963345154604,2.37094296457732
"479",637,FALSE,"without Allee effect",0.658279838310231,1.80493496609137
"480",638,TRUE,"with Allee effect",0.185160717308363,7.72139250246204
"481",639,FALSE,"without Allee effect",0.770518153877229,1.89184814289358
"482",640,TRUE,"with Allee effect",0.668935083984536,3.3747758567703
"483",641,FALSE,"without Allee effect",0.987788152490442,1.71729236056641
"484",642,TRUE,"with Allee effect",0.0582479649791142,0.799876262442366
"485",645,FALSE,"without Allee effect",0.861458017931767,1.87979247261799
"486",646,TRUE,"with Allee effect",1.09072173710477,2.23718355315391
"487",650,TRUE,"with Allee effect",0.655820763953371,3.36908277119776
"488",651,FALSE,"without Allee effect",0.836175275910966,1.90910322395583
"489",652,TRUE,"with Allee effect",0.250289072760521,4.48773228689053
"490",653,FALSE,"without Allee effect",0.884522782580106,1.74693119279538
"491",654,TRUE,"with Allee effect",0.352423972149253,6.47599697758014
"492",662,TRUE,"with Allee effect",0.837704875670156,2.75435758017011
"493",664,TRUE,"with Allee effect",0.710600413642016,3.34813736790806
"494",666,TRUE,"with Allee effect",0.754446334732707,4.04037561098704
"495",667,FALSE,"without Allee effect",1.05127046196794,1.96529590113054
"496",668,TRUE,"with Allee effect",0.472916865661455,2.1638196944564
"497",669,FALSE,"without Allee effect",0.858909791783795,1.97518328852384
"498",670,TRUE,"with Allee effect",0.746046456732211,1.92579130837959
"499",672,TRUE,"with Allee effect",0.547487795302503,2.24394793027915
"500",674,TRUE,"with Allee effect",0.8640037674684,1.951783517801
"501",676,TRUE,"with Allee effect",0.436629199178208,7.69731324414189
"502",677,FALSE,"without Allee effect",0.353636954614733,1.67022559505927
"503",678,TRUE,"with Allee effect",0.552541023028761,1.64499947862328
"504",679,FALSE,"without Allee effect",0.561709728524987,1.81444995427825
"505",680,TRUE,"with Allee effect",0.390286189165478,4.19010437984403
"506",681,FALSE,"without Allee effect",0.883441579007393,1.85837725252423
"507",682,TRUE,"with Allee effect",0.945644375485872,1.87056184022633
"508",684,TRUE,"with Allee effect",0.772933771215351,2.69509380036715
"509",685,FALSE,"without Allee effect",0.957414549117223,1.98484333446723
"510",686,TRUE,"with Allee effect",0.391414556022337,2.3829463219757
"511",687,FALSE,"without Allee effect",1.15104590474204,1.62339603840128
"512",688,TRUE,"with Allee effect",0.575026471660559,2.32206806873627
"513",689,FALSE,"without Allee effect",1.35743422778068,0.62880548848099
"514",690,TRUE,"with Allee effect",1.48871153766148,0.750614369669487
"515",692,TRUE,"with Allee effect",0.886154214973711,2.46391582576066
"516",693,FALSE,"without Allee effect",1.11132078743488,1.99164112582355
"517",694,TRUE,"with Allee effect",0.665991711168439,2.38394408022549
"518",696,TRUE,"with Allee effect",0.730215063405775,2.94867559266138
"519",697,FALSE,"without Allee effect",0.781985683979818,1.40163232479205
"520",698,TRUE,"with Allee effect",0.228770790449718,1.24982106833132
"521",699,FALSE,"without Allee effect",0.561878887608147,1.58285900456709
"522",700,TRUE,"with Allee effect",0.626877149889042,1.66214435954898
"523",701,FALSE,"without Allee effect",0.509013647487868,1.7818746409999
"524",702,TRUE,"with Allee effect",0.766426313896151,2.75254195509343
"525",703,FALSE,"without Allee effect",1.03707241994088,1.87688772482566
"526",704,TRUE,"with Allee effect",0.916633328447518,1.89575631041659
"527",706,TRUE,"with Allee effect",0.657668664278298,4.07440085204204
"528",708,TRUE,"with Allee effect",0.874984735272674,2.79018039899559
"529",709,FALSE,"without Allee effect",1.13154649120553,2.18010943100092
"530",710,TRUE,"with Allee effect",0.57715041064623,2.4765424344497
"531",713,FALSE,"without Allee effect",1.36842733607376,1.49318218073662
"532",714,TRUE,"with Allee effect",0.771432399880936,2.8245350590883
"533",715,FALSE,"without Allee effect",0.935869662580294,1.2735125652877
"534",716,TRUE,"with Allee effect",0.741947775221891,2.02653165151094
"535",717,FALSE,"without Allee effect",0.972470481637097,1.9214983750666
"536",718,TRUE,"with Allee effect",0.396770675445018,3.34625552105592
"537",719,FALSE,"without Allee effect",1.1464536317665,2.0340437333982
"538",720,TRUE,"with Allee effect",1.21317774498665,2.83068684822175
"539",722,TRUE,"with Allee effect",0.756398148961572,2.61885784610284
"540",724,TRUE,"with Allee effect",0.924935060425249,3.08727525207515
"541",725,FALSE,"without Allee effect",0.668608871421003,1.67311598100138
"542",726,TRUE,"with Allee effect",0.504005241826244,1.62229042325616
"543",727,FALSE,"without Allee effect",1.29104708575516,2.06915221795626
"544",728,TRUE,"with Allee effect",0.287310181769907,2.44647587158792
"545",729,FALSE,"without Allee effect",0.884642757412076,2.00325793059341
"546",730,TRUE,"with Allee effect",0.78288401083323,2.29903533246517
"547",731,FALSE,"without Allee effect",0.873716451186573,1.54849618379788
"548",732,TRUE,"with Allee effect",0.723666354474459,2.22887964362859
"549",735,FALSE,"without Allee effect",0.777607578663537,1.83794274123352
"550",736,TRUE,"with Allee effect",1.29389363562063,2.22354490037805
"551",737,FALSE,"without Allee effect",1.00000000000001,1.60773383988335
"552",738,TRUE,"with Allee effect",0.957963959683166,2.25504584211913
"553",739,FALSE,"without Allee effect",0.771929019279301,1.59229795259984
"554",740,TRUE,"with Allee effect",0.528194747602554,2.11354581404252
"555",741,FALSE,"without Allee effect",0.765560605357345,1.96172261397544
"556",742,TRUE,"with Allee effect",0.476286282794999,3.33992999833394
"557",743,FALSE,"without Allee effect",0.88151654636385,1.70947028443864
"558",744,TRUE,"with Allee effect",0.899398791288232,1.96877680132166
"559",745,FALSE,"without Allee effect",0.978083109718766,2.21130439222716
"560",746,TRUE,"with Allee effect",1.01563250644825,2.66439533766235
"561",748,TRUE,"with Allee effect",0.397624829418033,1.27096244760902
"562",750,TRUE,"with Allee effect",0.803634244286488,2.1622848473916
"563",751,FALSE,"without Allee effect",1.11688204753596,1.68519356272746
"564",752,TRUE,"with Allee effect",0.251370131295773,2.36721641762784
"565",753,FALSE,"without Allee effect",0.851399664103695,2.000070218537
"566",754,TRUE,"with Allee effect",0.528074541695517,2.19391062308909
"567",755,FALSE,"without Allee effect",1.07585215053648,1.92082713784856
"568",756,TRUE,"with Allee effect",0.63684976739673,2.16548673128147
"569",757,FALSE,"without Allee effect",1.16838525654909,0.33709693390395
"570",758,TRUE,"with Allee effect",1.22461654551476,0.0384951999496088
"571",760,TRUE,"with Allee effect",0.549114832082869,2.56084534762205
"572",762,TRUE,"with Allee effect",1.24527087818253,3.04645594473203
"573",763,FALSE,"without Allee effect",0.858522534281041,2.14844228971458
"574",764,TRUE,"with Allee effect",0.216449600356467,1.69705184992457
"575",766,TRUE,"with Allee effect",0.68863402294671,3.75238049938937
"576",769,FALSE,"without Allee effect",0.904050074473835,1.870700505476
"577",770,TRUE,"with Allee effect",0.664331027127713,2.27317521235914
"578",771,FALSE,"without Allee effect",0.73895009617789,1.94252438078659
"579",772,TRUE,"with Allee effect",0.469014485082024,1.71066673410607
"580",773,FALSE,"without Allee effect",0.826785762238118,1.97252790973335
"581",774,TRUE,"with Allee effect",1.10044651775346,1.88790401181327
"582",776,TRUE,"with Allee effect",1.00000487076695,2.53282499358398
"583",777,FALSE,"without Allee effect",0.473931188332309,1.48164373054272
"584",778,TRUE,"with Allee effect",0.653681266188056,1.86613658917842
"585",781,FALSE,"without Allee effect",0.758411598308108,1.53764102222511
"586",782,TRUE,"with Allee effect",0.55669397008002,5.95949375997795
"587",786,TRUE,"with Allee effect",1.1828789523983,2.14799323885236
"588",788,TRUE,"with Allee effect",0.757501565398655,2.76319631902401
"589",792,TRUE,"with Allee effect",0.246985928228087,2.86534387482412
"590",793,FALSE,"without Allee effect",0.94006289516975,1.70936980437653
"591",794,TRUE,"with Allee effect",0.540568381362745,1.61644522591667
"592",796,TRUE,"with Allee effect",0.943798982410915,2.54159121300383
"593",797,FALSE,"without Allee effect",1.03206189456805,1.86786298728885
"594",798,TRUE,"with Allee effect",0.639642502470815,2.12975044043983
"595",799,FALSE,"without Allee effect",0.785601501906387,1.84954856567159
"596",800,TRUE,"with Allee effect",0.92003594557362,1.93225967405046
"597",801,FALSE,"without Allee effect",0.675634600841649,1.62908278877026
"598",802,TRUE,"with Allee effect",0.272272105926139,0.817730020773294
"599",804,TRUE,"with Allee effect",0.434881436718186,6.18410323801149
"600",805,FALSE,"without Allee effect",1.05638682713939,1.82920876050386
"601",806,TRUE,"with Allee effect",0.892689889838453,2.17423218949721
"602",807,FALSE,"without Allee effect",1.21871544783558,2.21032548000733
"603",808,TRUE,"with Allee effect",0.906597394180465,2.26073678657119
"604",809,FALSE,"without Allee effect",1.04144013579877,1.80988200540614
"605",810,TRUE,"with Allee effect",0.584962500721137,1.81937412886931
"606",812,TRUE,"with Allee effect",0.841969675452507,1.88928507123384
"607",813,FALSE,"without Allee effect",0.670162868967454,1.88674054276896
"608",814,TRUE,"with Allee effect",0.667455931571004,1.78310545480373
"609",815,FALSE,"without Allee effect",1.31163701308648,1.34625661059541
"610",816,TRUE,"with Allee effect",0.590190299038827,1.6755277201743
"611",818,TRUE,"with Allee effect",0.847803216818139,2.51178304499137
"612",822,TRUE,"with Allee effect",0.563254067110888,3.95931125093405
"613",823,FALSE,"without Allee effect",0.982190777188444,1.70753837323802
"614",824,TRUE,"with Allee effect",1.01253625342608,1.89248962545157
"615",826,TRUE,"with Allee effect",0.917884855531791,2.90421616824551
"616",828,TRUE,"with Allee effect",0.75214794576596,2.72939541772657
"617",829,FALSE,"without Allee effect",1.21370540733724,1.55513293651768
"618",830,TRUE,"with Allee effect",0.916644646462205,2.14651593018371
"619",831,FALSE,"without Allee effect",0.819427754358176,1.93866076810413
"620",832,TRUE,"with Allee effect",1.11540159178526,2.20447033016291
"621",833,FALSE,"without Allee effect",0.719892080807289,1.58916276088782
"622",834,TRUE,"with Allee effect",0.898910158114075,1.67931601308798
"623",836,TRUE,"with Allee effect",0.839310686876684,2.47342033592815
"624",838,TRUE,"with Allee effect",1.13551647328082,2.49657401342918
"625",839,FALSE,"without Allee effect",0.888525713086689,1.73239100067439
"626",840,TRUE,"with Allee effect",0.127015020979299,4.80122347833193
"627",842,TRUE,"with Allee effect",0.82502403917951,2.53345682332453
"628",844,TRUE,"with Allee effect",0.946593597112202,2.74715677705842
"629",846,TRUE,"with Allee effect",0.530514716698763,2.19596629612255
"630",847,FALSE,"without Allee effect",1.33436202409026,0.0435235550523201
"631",848,TRUE,"with Allee effect",0.57124274706286,2.5065127303759
"632",850,TRUE,"with Allee effect",1.24558171884152,2.6692100813106
"633",851,FALSE,"without Allee effect",0.918986302282136,1.61731340418606
"634",852,TRUE,"with Allee effect",0.165973740213571,0.912843872364761
"635",853,FALSE,"without Allee effect",1.28194217549575,1.84724675334588
